reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.85,5.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.9,6.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.95,6.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.975,8.0
2026-06-06,wk inc covid hosp,0,2026-06-06,11,quantile,0.99,12.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.01,40.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.025,56.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.05,65.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.1,80.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.15,87.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.2,87.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.25,87.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.3,89.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.35,89.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.4,90.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.45,95.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.5,95.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.55,100.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.6,107.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.65,109.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.7,118.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.75,124.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.8,127.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.85,134.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.9,134.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.95,159.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.975,208.0
2026-06-06,wk inc covid hosp,0,2026-06-06,12,quantile,0.99,341.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.01,11.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.025,13.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.05,17.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.1,19.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.15,20.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.2,21.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.25,23.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.3,27.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.35,27.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.4,27.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.45,30.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.5,30.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.55,30.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.6,32.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.65,37.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.7,41.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.75,43.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.8,43.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.85,46.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.9,49.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.95,69.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.975,103.0
2026-06-06,wk inc covid hosp,0,2026-06-06,13,quantile,0.99,169.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.01,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.025,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.05,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.1,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.15,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.2,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.25,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.3,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.35,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.4,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.45,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.5,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.55,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.6,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.65,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.7,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.75,4.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.8,4.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.85,6.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.9,6.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.95,10.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.975,16.0
2026-06-06,wk inc covid hosp,0,2026-06-06,15,quantile,0.99,24.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.01,0.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.025,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.05,1.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.1,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.15,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.2,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.25,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.3,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.35,2.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.4,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.45,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.5,3.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.55,4.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.6,4.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.65,5.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.7,5.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.75,6.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.8,6.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.85,7.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.9,7.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.95,12.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.975,17.0
2026-06-06,wk inc covid hosp,0,2026-06-06,16,quantile,0.99,29.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.01,4.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.025,8.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.05,10.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.1,13.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.15,13.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.2,14.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.25,16.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.3,17.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.35,17.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.4,20.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.45,20.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.5,20.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.55,20.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.6,21.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.65,21.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.7,25.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.75,26.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.8,29.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.85,35.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.9,45.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.95,82.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.975,122.0
2026-06-06,wk inc covid hosp,0,2026-06-06,17,quantile,0.99,201.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.01,6.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.025,6.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.05,7.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.1,9.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.15,9.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.2,10.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.25,10.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.3,11.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.35,11.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.4,11.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.45,11.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.5,13.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.55,13.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.6,14.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.65,16.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.7,18.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.75,20.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.8,20.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.85,22.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.9,27.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.95,43.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.975,65.0
2026-06-06,wk inc covid hosp,0,2026-06-06,18,quantile,0.99,107.0
2026-06-06,wk inc covid hosp,0,2026-06-06,19,quantile,0.01,1.0
