frames,reward,visited_rooms,learned_transitions
375000000,5700.0,12.0,420.0
376000000,5700.0,12.0,421.9651424583948
377000000,5700.0,12.0,423.21990514982883
378000000,5700.0,12.0,425.5004588341159
379000000,5700.0,12.0,426.9225464821708
380000000,5700.0,12.0,428.31884164453726
381000000,5700.0,12.0,430.0
382000000,5700.0,12.0,431.0
383000000,5700.0,12.0,431.7391703156906
384000000,5700.0,12.0,434.0
385000000,5700.0,12.0,435.2687504882213
386000000,5700.0,12.0,436.59243858639746
387000000,5700.0,12.0,438.0
388000000,5700.0,12.0,438.0
389000000,5700.0,12.0,440.0
390000000,5700.0,12.0,441.0
391000000,5700.0,12.0,441.3300662251656
392000000,5700.0,12.0,442.71605448881536
393000000,5700.0,12.0,443.0
394000000,5700.0,12.0,443.52568546171904
395000000,5700.0,12.0,445.0
396000000,5700.0,12.0,446.0
397000000,5700.0,12.0,446.0
398000000,5700.0,12.0,447.0
399000000,5700.0,12.0,447.7470043236566
400000000,5700.0,12.0,448.62330623306235
401000000,5700.0,12.0,450.0
402000000,5700.0,12.0,451.0050738133713
403000000,5700.0,12.0,452.0
404000000,5700.0,12.0,452.0
405000000,5700.0,12.0,452.91974388893874
406000000,5700.0,12.0,454.0
407000000,5700.0,12.0,455.0
408000000,5700.0,12.0,456.09160334638113
409000000,5700.0,12.0,457.0
410000000,5700.0,12.0,457.0
411000000,5700.0,12.0,457.0
412000000,5700.0,12.0,457.0
413000000,5700.0,12.0,457.0
414000000,5700.0,12.0,457.0
415000000,5700.0,12.0,457.0
416000000,5700.0,12.0,457.0
417000000,5700.0,12.0,457.9378281276088
418000000,5700.0,12.0,458.0
419000000,5700.0,12.0,459.93659115322333
420000000,5700.0,12.0,461.0
421000000,5700.0,12.0,461.0
422000000,5700.0,12.0,461.0
423000000,5700.0,12.0,461.0
424000000,5700.0,12.0,462.0
425000000,5700.0,12.0,462.07900104965046
426000000,5700.0,12.0,463.0
427000000,5700.0,12.0,463.0
428000000,5700.0,12.0,463.0
429000000,5700.0,12.0,463.0
430000000,5700.0,12.0,463.0
431000000,5700.0,12.0,463.0
432000000,5700.0,12.0,463.0
433000000,5700.0,12.0,463.7265415549598
434000000,5700.0,12.0,464.0
435000000,5700.0,12.0,464.5041660679349
436000000,5700.0,12.0,465.0
437000000,5700.0,12.0,465.0
438000000,5700.0,12.0,465.0
439000000,5700.0,12.0,465.0
440000000,5700.0,12.0,465.0
441000000,5700.0,12.0,465.0
442000000,5700.0,12.0,465.0
443000000,5700.0,12.0,465.0
444000000,5700.0,12.0,465.0
445000000,5700.0,12.0,465.0
