frames,reward,visited_rooms,learned_transitions
445000000,0.0,35.0,429.0
446000000,0.0,35.0,429.0
447000000,0.0,35.0,429.0
448000000,0.0,35.0,429.0
449000000,0.0,35.0,429.0
450000000,0.0,35.0,429.0
451000000,0.0,35.0,429.0
452000000,0.0,35.0,429.0
453000000,0.0,35.0,429.0
454000000,0.0,35.0,429.0
455000000,0.0,35.0,429.0
456000000,0.0,35.0,429.0
457000000,0.0,35.0,429.0
458000000,0.0,35.0,429.0
459000000,0.0,35.0,429.0
460000000,0.0,35.0,429.0
461000000,0.0,35.0,429.0
462000000,0.0,35.0,429.0
463000000,0.0,35.0,429.0
464000000,0.0,35.0,429.0
465000000,0.0,35.0,429.0
466000000,0.0,35.0,429.0
467000000,0.0,35.0,429.0
468000000,0.0,35.0,429.0
469000000,0.0,35.0,429.0
470000000,0.0,35.0,429.0
471000000,0.0,35.0,429.0
472000000,0.0,35.0,429.0
473000000,0.0,35.0,429.0
474000000,0.0,35.0,429.0
475000000,0.0,35.0,429.0
476000000,0.0,35.0,429.0
477000000,0.0,35.0,429.0
478000000,0.0,35.0,429.0
479000000,0.0,35.0,429.0
480000000,0.0,35.0,429.0
481000000,0.0,35.0,429.0
482000000,0.0,35.0,429.0
483000000,0.0,35.0,429.0
484000000,0.0,35.0,429.0
485000000,0.0,35.0,429.0
486000000,0.0,35.0,429.0
487000000,0.0,35.0,429.0
488000000,0.0,35.0,429.0
489000000,0.0,35.0,429.0
490000000,0.0,35.0,429.0
491000000,0.0,35.0,429.0
492000000,0.0,35.0,429.0
493000000,0.0,35.0,429.0
494000000,0.0,35.0,429.0
495000000,0.0,35.0,429.0
496000000,0.0,35.0,429.0
497000000,0.0,35.0,429.0
498000000,0.0,35.0,429.0
499000000,0.0,35.0,429.0
500000000,0.0,35.0,429.0
501000000,0.0,35.0,429.0
502000000,0.0,35.0,429.0
503000000,0.0,35.0,429.0
504000000,0.0,35.0,429.0
505000000,0.0,35.0,429.0
506000000,0.0,35.0,429.0
507000000,0.0,35.0,429.0
508000000,0.0,35.0,429.0
509000000,0.0,35.0,429.0
510000000,0.0,35.0,429.0
511000000,0.0,35.0,429.0
512000000,0.0,35.0,429.0
513000000,0.0,35.0,429.0
514000000,0.0,35.0,429.0
515000000,0.0,35.0,429.0
516000000,0.0,35.0,429.0
517000000,0.0,35.0,429.0
518000000,0.0,35.0,429.0
519000000,0.0,35.0,429.0
520000000,0.0,35.0,429.0
521000000,0.0,35.0,429.0
522000000,0.0,35.0,429.0
523000000,0.0,35.0,429.0
524000000,0.0,35.0,429.0
525000000,0.0,35.0,429.0
526000000,0.0,35.0,429.0
527000000,0.0,35.0,429.0
528000000,0.0,35.0,429.0
529000000,0.0,35.0,429.0
530000000,0.0,35.0,429.0
531000000,0.0,35.0,429.0
532000000,0.0,35.0,429.0
533000000,0.0,35.0,429.0
534000000,0.0,35.0,429.0
535000000,0.0,35.0,429.0
536000000,0.0,35.0,429.0
537000000,0.0,35.0,429.0
538000000,0.0,35.0,429.0
539000000,0.0,35.0,429.0
540000000,0.0,35.0,429.0
541000000,0.0,35.0,429.0
542000000,0.0,35.0,429.0
543000000,0.0,35.0,429.0
544000000,0.0,35.0,429.0
545000000,0.0,35.0,429.0
546000000,0.0,35.0,429.0
547000000,0.0,35.0,429.0
548000000,0.0,35.0,429.0
549000000,0.0,35.0,429.0
550000000,0.0,35.0,429.0
551000000,0.0,35.0,429.0
552000000,0.0,35.0,429.0
553000000,0.0,35.0,429.0
554000000,0.0,35.0,429.0
555000000,0.0,35.0,429.0
556000000,0.0,35.0,429.0
557000000,0.0,35.0,429.0
558000000,0.0,35.0,429.0
559000000,0.0,35.0,429.0
560000000,0.0,35.0,429.0
561000000,0.0,35.0,429.0
562000000,0.0,35.0,429.0
563000000,0.0,35.0,429.0
564000000,0.0,35.0,429.0
565000000,0.0,35.0,429.0
566000000,0.0,35.0,429.0
567000000,0.0,35.0,429.0
568000000,0.0,35.0,429.4745609817524
569000000,0.0,35.0,430.69079784055447
570000000,0.0,35.0,431.9460609298772
571000000,0.0,35.0,433.0
572000000,0.0,35.0,433.0
573000000,0.0,35.0,433.0
574000000,0.0,35.0,433.0
575000000,0.0,35.0,433.0
576000000,0.0,35.0,433.0
577000000,0.0,35.0,433.0
578000000,0.0,35.0,433.0
579000000,0.0,35.0,433.0
580000000,0.0,35.0,433.0
581000000,0.0,35.0,433.0
582000000,0.0,35.0,433.4207619637755
583000000,0.0,35.0,434.0
584000000,0.0,35.0,434.0
585000000,0.0,35.0,434.0
586000000,0.0,35.0,434.0
587000000,0.0,35.0,434.0
588000000,0.0,35.0,434.0
589000000,0.0,35.0,434.0
590000000,0.0,35.0,435.0
591000000,0.0,35.0,435.0
592000000,0.0,35.0,435.0
593000000,0.0,35.0,435.0
594000000,0.0,35.0,435.0
