reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.01,1.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.025,1.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.05,2.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.1,3.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.15,5.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.2,6.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.25,7.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.3,8.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.35,9.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.4,11.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.45,12.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.5,14.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.55,15.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.6,18.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.65,21.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.7,24.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.75,27.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.8,31.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.85,36.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.9,45.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.95,56.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.975,66.0
2026-03-07,wk inc flu hosp,0,2026-03-07,09,quantile,0.99,78.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.01,5.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.025,6.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.05,8.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.1,11.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.15,13.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.2,15.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.25,17.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.3,18.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.35,19.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.4,21.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.45,22.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.5,24.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.55,25.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.6,27.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.65,28.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.7,29.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.75,32.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.8,35.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.85,37.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.9,44.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.95,49.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.975,56.0
2026-03-07,wk inc flu hosp,0,2026-03-07,10,quantile,0.99,60.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.01,0.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.025,0.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.05,1.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.1,1.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.15,2.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.2,2.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.25,3.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.3,3.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.35,4.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.4,4.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.45,5.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.5,5.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.55,6.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.6,6.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.65,7.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.7,8.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.75,9.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.8,10.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.85,11.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.9,12.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.95,16.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.975,20.0
2026-03-07,wk inc flu hosp,0,2026-03-07,11,quantile,0.99,22.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.01,511.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.025,552.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.05,648.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.1,732.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.15,799.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.2,857.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.25,893.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.3,946.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.35,989.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.4,1030.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.45,1074.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.5,1122.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.55,1152.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.6,1199.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.65,1256.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.7,1322.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.75,1394.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.8,1466.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.85,1547.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.9,1625.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.95,1870.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.975,2024.0
2026-03-07,wk inc flu hosp,0,2026-03-07,12,quantile,0.99,2239.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.01,50.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.025,66.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.05,86.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.1,110.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.15,125.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.2,142.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.25,157.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.3,176.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.35,185.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.4,196.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.45,212.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.5,227.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.55,239.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.6,256.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.65,268.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.7,290.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.75,308.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.8,336.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.85,369.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.9,403.0
2026-03-07,wk inc flu hosp,0,2026-03-07,13,quantile,0.95,465.0
